UnitID,Institution Name,Hospital services-Total amount (F1819_F2_RV),Hospital services-Total amount (F1718_F2_RV),Hospital services-Total amount (F1617_F2_RV),Hospital services-Total amount (F1516_F2_RV),Hospital services-Total amount (F1415_F2_RV),Hospital services-Total amount (F1314_F2_RV),Hospital services-Total amount (F1213_F2_RV),Hospital services-Total amount (F1112_F2_RV),
167251,Newbury College,,0,0,0,0,0,0,0,
155335,Newman University,0,0,0,0,0,0,0,0,
193973,Niagara University,0,0,0,0,0,0,0,0,
167260,Nichols College,0,0,0,0,0,0,0,0,
461795,North American University,0,0,0,0,0,0,0,0,
199209,North Carolina Wesleyan College,0,0,0,0,0,0,0,0,
147660,North Central College,0,0,0,0,0,0,0,0,
174437,North Central University,0,0,0,0,0,0,0,0,
218441,North Greenville University,0,0,0,0,0,0,0,0,
147679,North Park University,0,0,0,0,0,0,0,0,
439817,Northeastern Seminary,0,0,0,0,0,0,0,0,
167358,Northeastern University,0,0,0,0,0,0,0,0,
147697,Northern Baptist Theological Seminary,0,0,0,0,0,0,0,0,
239512,Northland College,0,0,0,0,0,0,0,0,
239503,Northland International University,,,,,,0,0,0,
217606,Northpoint Bible College,0,0,0,0,0,0,0,0,
443030,NorthShore University HealthSystem School of Nurse Anesthesia,,,,,,,,,
460941,Northwest Institute of Literary Arts,,,,,0,0,0,0,
142461,Northwest Nazarene University,0,0,0,0,0,0,0,0,
236133,Northwest University,0,0,0,0,0,0,0,0,
154101,Northwestern College,0,0,0,0,0,0,0,0,
174507,Northwestern Health Sciences University,0,0,0,0,0,0,0,0,
120166,Northwestern Polytechnic University,0,,,,,,0,0,
147767,Northwestern University,0,0,0,0,0,0,0,0,
171492,Northwood University,0,0,0,0,0,0,0,0,
136206,Northwood University-Florida,,,,,,,,,
227243,Northwood University-Texas,,,,,,,,,
230995,Norwich University,0,0,0,0,0,0,0,0,
204468,Notre Dame College,0,0,0,0,0,0,0,0,
120184,Notre Dame de Namur University,0,0,0,0,0,0,0,0,
163578,Notre Dame of Maryland University,0,0,0,0,0,0,0,0,
160029,Notre Dame Seminary Graduate School of Theology,,,,0,0,0,0,0,
136215,Nova Southeastern University,0,0,0,0,0,0,0,0,
194161,Nyack College,0,0,0,0,0,0,0,0,
221254,O'More College of Design,,,0,0,0,0,0,0,
174525,Oak Hills Christian College,0,0,0,0,0,0,0,0,
152099,Oakland City University,0,0,0,0,0,0,0,0,
101912,Oakwood University,0,0,0,0,0,0,0,0,
204501,Oberlin College,0,0,0,0,0,0,0,0,
227289,Oblate School of Theology,0,0,0,0,0,0,0,0,
120254,Occidental College,0,0,0,0,0,0,0,0,
140696,Oglethorpe University,0,0,0,0,0,0,0,0,
201964,Ohio Christian University,0,0,0,0,0,0,0,0,
204547,Ohio College of Podiatric Medicine,,,,,,,,,
204617,Ohio Dominican University,0,0,0,0,0,0,0,0,
206002,Ohio Mid-Western College,,,,,,0,0,0,
204635,Ohio Northern University,0,0,0,0,0,0,0,0,
237640,Ohio Valley University,0,0,0,0,0,0,0,0,
204909,Ohio Wesleyan University,0,0,0,0,0,0,0,0,
194189,Ohr Hameir Theological Seminary,0,0,0,0,0,0,0,0,
207403,Oklahoma Baptist University,0,0,0,0,0,0,0,0,
207324,Oklahoma Christian University,0,0,0,0,0,0,0,0,
207458,Oklahoma City University,0,0,0,0,0,0,0,0,
206835,Oklahoma Wesleyan University,0,0,0,0,0,0,0,0,
171599,Olivet College,0,0,0,0,0,0,0,0,
147828,Olivet Nazarene University,0,0,0,0,0,0,0,0,
461120,Omega Graduate School,0,0,0,0,0,0,0,0,
207582,Oral Roberts University,0,0,0,0,0,0,0,0,
209533,Oregon College of Art and Craft,,0,0,0,0,0,0,0,
369659,Oregon College of Oriental Medicine,0,0,0,0,0,0,0,0,
120403,Otis College of Art and Design,0,0,0,0,0,0,0,0,
442897,Ottawa University-Jeffersonville,,,,,,,,,
155636,Ottawa University-Kansas City,,,,,,,,,
428259,Ottawa University-Milwaukee,,,,,,,,,
454582,Ottawa University-Online,,,,,,,,,
155627,Ottawa University-Ottawa,0,0,0,0,0,0,0,0,
105367,Ottawa University-Phoenix,,,,,,,,,
204936,Otterbein University,0,0,0,0,0,0,0,0,
107512,Ouachita Baptist University,0,0,0,0,0,0,0,0,
227331,Our Lady of the Lake University,0,0,0,0,0,0,0,0,
178679,Ozark Christian College,0,0,0,0,0,0,0,0,
194310,Pace University,0,0,0,0,0,0,0,0,
120740,Pacific Lutheran Theological Seminary,,,,,,0,0,0,
236230,Pacific Lutheran University,0,0,0,0,0,0,0,0,
209603,Pacific Northwest College of Art,0,0,0,0,0,0,0,0,
455406,Pacific Northwest University of Health Sciences,0,0,0,0,0,0,0,0,
120768,Pacific Oaks College,0,0,0,0,0,0,0,0,
457484,Pacific Rim Christian University,0,0,0,0,0,0,0,0,
120795,Pacific School of Religion,0,0,0,0,0,0,0,0,
120838,Pacific States University,0,0,0,0,0,0,0,0,
120865,Pacific Union College,0,0,0,0,0,0,0,0,
209612,Pacific University,0,0,0,0,0,0,0,0,
140720,Paine College,0,0,0,0,0,0,0,0,
136330,Palm Beach Atlantic University,0,0,0,0,0,0,0,0,
154174,Palmer College of Chiropractic,0,0,0,0,0,0,0,0,
120698,Palo Alto University,0,0,0,0,0,0,0,0,
121628,Pardee RAND Graduate School,0,0,0,0,0,0,0,0,
178721,Park University,0,0,0,0,0,0,0,0,
243823,Parker University,0,0,0,0,0,0,0,0,
121071,Patten University,,,,,,,,,
227429,Paul Quinn College,0,0,0,0,0,0,0,0,
194392,Paul Smiths College of Arts and Science,0,0,0,0,0,0,0,0,
204990,Payne Theological Seminary,0,0,0,0,0,0,0,0,
214883,Peirce College,0,0,0,0,0,0,0,0,
214971,Pennsylvania Academy of the Fine Arts,0,0,0,0,0,0,0,0,
215053,Pennsylvania College of Art and Design,0,0,0,0,0,0,0,0,
442356,Pennsylvania College of Health Sciences,0,0,0,0,0,0,0,0,
219842,Pentecostal Theological Seminary,0,0,0,0,0,0,0,0,
121150,Pepperdine University,0,0,0,0,0,0,0,0,
199306,Pfeiffer University,0,0,0,0,0,0,0,0,
215123,Philadelphia College of Osteopathic Medicine,0,0,0,0,0,0,0,0,
107600,Philander Smith College,0,0,0,0,0,0,0,0,
110307,Phillips Graduate University,,,0,0,0,0,0,0,
414966,Phillips Theological Seminary,0,0,0,0,0,0,0,0,
381459,Phoenix Seminary,0,0,0,0,0,0,0,0,
199315,Piedmont International University,,,,,0,0,0,0,
140818,Piedmont University,0,0,0,0,0,0,0,0,
440794,Pillar College,0,0,0,0,0,0,0,0,
458159,Pinchot University,,,,,0,0,0,0,
167455,Pine Manor College,0,0,0,0,0,0,0,0,
215424,Pittsburgh Theological Seminary,0,0,0,0,0,0,0,0,
121257,Pitzer College,0,0,0,0,0,0,0,0,
121309,Point Loma Nazarene University,0,0,0,0,0,0,0,0,
215442,Point Park University,0,0,0,0,0,0,0,0,
138868,Point University,0,0,0,0,0,0,0,0,
194541,Polytechnic Institute of New York University,,,,,,,0,0,
456481,Polytechnic University of Puerto Rico-Miami,0,0,0,0,0,0,0,0,
456490,Polytechnic University of Puerto Rico-Orlando,0,0,0,0,0,0,0,0,
121345,Pomona College,0,0,0,0,0,0,0,0,
205027,Pontifical College Josephinum,0,0,0,0,0,0,0,0,
131405,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,0,0,0,0,0,0,0,0,
455813,Pontifical John Paul II Institute for Studies on Marriage and Family,0,0,0,0,0,0,0,0,
167464,Pope St John XXIII National Seminary,0,0,0,0,0,0,0,0,
194578,Pratt Institute-Main,0,0,0,0,0,0,0,0,
218539,Presbyterian College,0,0,0,0,0,0,0,0,
105589,Prescott College,0,0,0,0,0,0,0,0,
219295,Presentation College,0,0,0,0,0,0,0,0,
186122,Princeton Theological Seminary,0,0,0,0,0,0,0,0,
186131,Princeton University,0,0,0,0,0,0,0,0,
148016,Principia College,0,0,0,0,0,0,0,0,
455770,Providence Christian College,0,0,0,0,0,0,0,0,
217402,Providence College,0,0,0,0,0,0,0,0,
199412,Queens University of Charlotte,0,0,0,0,0,0,0,0,
148131,Quincy University,0,0,0,0,0,0,0,0,
130226,Quinnipiac University,0,0,0,0,0,0,0,0,
384421,Rabbi Jacob Joseph School,0,0,0,0,0,0,0,0,
194657,Rabbinical Academy Mesivta Rabbi Chaim Berlin,0,0,0,0,0,0,0,0,
194693,Rabbinical College Beth Shraga,0,0,0,0,0,0,0,0,
194666,Rabbinical College Bobover Yeshiva Bnei Zion,0,0,0,0,0,0,0,0,
186186,Rabbinical College of America,0,0,0,0,0,0,0,0,
194675,Rabbinical College of Ch'san Sofer New York,,,,,0,0,0,0,
194736,Rabbinical College of Long Island,0,0,0,0,0,0,0,0,
405854,Rabbinical College of Ohr Shimon Yisroel,0,0,0,0,0,0,0,0,
205124,Rabbinical College Telshe,0,0,0,0,0,0,0,0,
194718,Rabbinical Seminary Mkor Chaim,,,,,,,0,0,
194763,Rabbinical Seminary of America,0,0,0,0,0,0,0,0,
231837,Radford University-Carilion,0,0,0,0,0,0,0,0,
207157,Randall University,0,0,0,0,0,0,0,0,
233301,Randolph College,0,0,0,0,0,0,0,0,
233295,Randolph-Macon College,0,0,0,0,0,0,0,0,
178891,Ranken Technical College,0,0,0,0,0,0,0,0,
215619,Reconstructionist Rabbinical College,0,0,0,0,0,0,0,0,
209922,Reed College,0,0,0,0,0,0,0,0,
215628,Reformed Presbyterian Theological Seminary,0,0,0,0,0,0,0,0,
231651,Regent University,0,0,0,0,0,0,0,0,
167598,Regis College,0,0,0,0,0,0,0,0,
127918,Regis University,0,0,0,0,0,0,0,0,
140872,Reinhardt University,0,0,0,0,0,0,0,0,
475033,Relay Graduate School of Education,0,0,0,0,0,0,0,0,
457183,Remington College of Nursing Orlando,,,,,0,0,0,0,
460783,Remington College-Heathrow Campus,0,0,0,0,0,0,0,0,
372958,Remington College-Honolulu Campus,0,0,0,0,0,0,0,0,
135939,Remington College-Tampa Campus,,,,,0,0,0,0,
129428,Rensselaer at Hartford,0,0,0,0,0,0,0,0,
194824,Rensselaer Polytechnic Institute,0,0,0,0,0,0,0,0,
149763,Resurrection University,0,0,0,0,0,0,0,0,
217493,Rhode Island School of Design,0,0,0,0,0,0,0,0,
221351,Rhodes College,0,0,0,0,0,0,0,0,
227757,Rice University,0,0,0,0,0,0,0,0,
441104,Richmont Graduate University,0,0,0,0,0,0,0,0,
186283,Rider University,0,0,0,0,0,0,0,0,
136774,Ringling College of Art and Design,0,0,0,0,0,0,0,0,
475185,Rio Grande Bible Institute,,,0,0,0,0,0,0,
239628,Ripon College,0,0,0,0,0,0,0,0,
183211,Rivier University,0,0,0,0,0,0,0,0,
233426,Roanoke College,0,0,0,0,0,0,0,0,
215655,Robert Morris University,0,0,0,0,0,0,0,0,
148335,Robert Morris University Illinois,0,0,0,0,0,0,0,0,
194958,Roberts Wesleyan College,0,0,0,0,0,0,0,0,
195003,Rochester Institute of Technology,0,0,0,0,0,0,0,0,
170967,Rochester University,0,0,0,0,0,0,0,0,
195049,Rockefeller University,0,0,0,0,0,0,0,0,
148405,Rockford University,0,0,0,0,0,0,0,0,
179043,Rockhurst University,0,0,0,0,0,0,0,0,
180595,Rocky Mountain College,0,0,0,0,0,0,0,0,
217518,Roger Williams University,0,0,0,0,0,0,0,0,
409616,Roger Williams University School of Law,0,0,0,0,0,0,0,0,
136950,Rollins College,0,0,0,0,0,0,0,0,
148487,Roosevelt University,0,0,0,0,0,0,0,0,
145558,Rosalind Franklin University of Medicine and Science,0,0,0,0,0,0,0,0,
152318,Rose-Hulman Institute of Technology,0,0,0,0,0,0,0,0,
445735,Roseman University of Health Sciences,0,0,0,0,0,0,0,0,
215691,Rosemont College,0,0,0,0,0,0,0,0,
148511,Rush University,1925068800,1732503000,1614948845,1517596684,1781618082,1697161926,1656507504,1318099372,
195128,Russell Sage College,0,0,0,0,0,0,0,0,
176318,Rust College,0,0,0,0,0,0,0,0,
172033,Sacred Heart Major Seminary,0,0,0,0,0,0,0,0,
239637,Sacred Heart Seminary and School of Theology,0,0,0,0,0,0,0,0,
130253,Sacred Heart University,0,0,0,0,0,0,0,0,
154235,Saint Ambrose University,0,0,0,0,0,0,0,0,
183239,Saint Anselm College,0,0,0,0,0,0,0,0,
149028,Saint Anthony College of Nursing,0,0,0,0,0,0,0,0,
148876,Saint Augustine College,0,0,0,0,0,0,0,0,
199582,Saint Augustine's University,0,0,0,0,0,0,0,0,
157632,Saint Catharine College,,,,,0,0,0,0,
216047,Saint Charles Borromeo Seminary-Overbrook,0,0,0,0,0,0,0,0,
227845,Saint Edward's University,0,0,0,0,0,0,0,0,
186618,Saint Elizabeth University,0,0,0,0,0,0,0,0,
148575,Saint Francis Medical Center College of Nursing,0,0,0,0,0,0,0,0,
215743,Saint Francis University,0,0,0,0,0,0,0,0,
195720,Saint John Fisher College,0,0,0,0,0,0,0,0,
167677,Saint John's Seminary,0,0,0,0,0,0,0,0,
174792,Saint Johns University,0,0,0,0,0,0,0,0,
160409,Saint Joseph Seminary College,0,0,0,0,0,0,0,0,
161518,Saint Joseph's College of Maine,0,0,0,0,0,0,0,0,
215770,Saint Joseph's University,0,0,0,0,0,0,0,0,
152363,Saint Josephs College,,,,0,0,0,0,0,
195571,Saint Josephs Seminary and College,,,,,,,,0,
137032,Saint Leo University,0,0,0,0,0,0,0,0,
179256,Saint Louis Christian College,0,0,0,0,0,0,0,0,
179159,Saint Louis University,313071242,292170375,282969296,271147138,247503664,232930431,217176547,210828817,
179450,Saint Luke's College of Health Sciences,0,0,0,0,0,0,0,0,
236452,Saint Martin's University,0,0,0,0,0,0,0,0,
152390,Saint Mary's College,0,0,0,0,0,0,0,0,
123554,Saint Mary's College of California,0,0,0,0,0,0,0,0,
174817,Saint Mary's University of Minnesota,0,0,0,0,0,0,0,0,
152381,Saint Mary-of-the-Woods College,0,0,0,0,0,0,0,0,
152451,Saint Meinrad School of Theology,0,0,0,0,0,0,0,0,
231059,Saint Michael's College,0,0,0,0,0,0,0,0,
239716,Saint Norbert College,0,0,0,0,0,0,0,0,
179317,Saint Paul School of Theology,0,0,0,0,0,0,0,0,
233499,Saint Pauls College,,,,,,,,0,
186432,Saint Peter's University,0,0,0,0,0,0,0,0,
215798,Saint Vincent College,0,0,0,0,0,0,0,0,
136701,Saint Vincent de Paul Regional Seminary,0,0,0,0,0,0,0,0,
215813,Saint Vincent Seminary,,,,,,,,,
195580,Saint Vladimirs Orthodox Theological Seminary,0,0,0,0,0,0,0,0,
148627,Saint Xavier University,0,0,0,0,0,0,0,0,
199607,Salem College,0,0,0,0,0,0,0,0,
180647,Salish Kootenai College,0,0,0,0,0,0,0,0,
214564,Salus University,0,0,0,0,0,0,0,0,
217536,Salve Regina University,0,0,0,0,0,0,0,0,
102049,Samford University,0,0,0,0,0,0,0,0,
122296,Samuel Merritt University,0,0,0,0,0,0,0,0,
112084,San Diego Christian College,0,0,0,0,0,0,0,0,
122454,San Francisco Art Institute,0,0,0,0,0,0,0,0,
122506,San Francisco Conservatory of Music,0,0,0,0,0,0,0,0,
122649,San Joaquin College of Law,0,0,0,0,0,0,0,0,
200244,Sanford College of Nursing,,,,,,0,0,0,
122931,Santa Clara University,0,0,0,0,0,0,0,0,
195304,Sarah Lawrence College,0,0,0,0,0,0,0,0,
140951,Savannah College of Art and Design,0,0,0,0,0,0,0,0,
123095,Saybrook University,0,0,0,0,0,0,0,0,
143048,School of the Art Institute of Chicago,0,0,0,0,0,0,0,0,
166984,School of the Museum of Fine Arts at Tufts University,,,,0,0,0,0,0,
228042,Schreiner University,0,0,0,0,0,0,0,0,
123165,Scripps College,0,0,0,0,0,0,0,0,
236577,Seattle Pacific University,0,0,0,0,0,0,0,0,
236595,Seattle University,0,0,0,0,0,0,0,0,
102058,Selma University,0,0,0,,0,0,0,0,
195429,Seminary of the Immaculate Conception,,,,,,,,,
232885,Sentara College of Health Sciences,0,0,0,0,0,0,0,0,
186584,Seton Hall University,0,0,0,0,0,0,0,0,
215947,Seton Hill University,0,0,0,0,0,0,0,0,
195438,Sh'or Yoshuv Rabbinical College,0,0,0,0,0,0,0,0,
123280,Shasta Bible College and Graduate School,0,0,0,0,0,0,0,0,
199643,Shaw University,0,0,0,0,0,0,0,0,
233541,Shenandoah University,0,0,0,0,0,0,0,0,
461485,Shepherds Theological Seminary,0,0,0,0,0,0,0,0,
218751,Sherman College of Chiropractic,0,0,0,0,0,0,0,0,
480499,Shiloh University,0,0,0,0,,0,,0,
148849,Shimer College,,,,0,0,0,0,0,
140988,Shorter University,0,0,0,0,0,0,0,0,
448309,Shorter University-College of Adult & Professional Programs,,,0,0,0,0,0,0,
195474,Siena College,0,0,0,0,0,0,0,0,
172264,Siena Heights University,0,0,0,0,0,0,0,0,
182458,Sierra Nevada University,0,0,0,0,0,0,0,0,
461759,Simmons College of Kentucky,0,0,0,0,0,0,0,0,
167783,Simmons University,0,0,0,0,0,0,0,0,
154350,Simpson College,0,0,0,0,0,0,0,0,
123457,Simpson University,0,0,0,0,0,0,0,0,
219374,Sinte Gleska University,0,0,0,0,0,0,0,0,
219240,Sioux Falls Seminary,0,0,0,0,0,0,0,0,
231068,SIT Graduate Institute,0,0,0,0,0,0,0,0,
195526,Skidmore College,0,0,0,0,0,0,0,0,
167835,Smith College,0,0,0,0,0,0,0,0,
110778,Sofia University,,,,,,,0,0,
163921,Sojourner-Douglass College,,,,,,0,0,0,
399911,Soka University of America,0,0,0,0,0,0,0,0,
123633,South Baylo University,1560237,1631825,1483421,1413867,1478711,1392958,1292589,1505346,
366003,South Florida Bible College and Theological Seminary,0,0,0,0,0,0,0,0,
228194,South Texas College of Law Houston,0,0,0,0,0,0,0,0,
176336,Southeastern Baptist College,0,0,0,0,0,0,0,0,
102261,Southeastern Bible College,,,,0,0,0,0,0,
137564,Southeastern University,0,0,0,0,0,0,0,0,
221661,Southern Adventist University,0,0,0,0,0,0,0,0,
123952,Southern California Institute of Architecture,0,0,0,0,0,0,0,0,
117575,Southern California Seminary,0,0,0,0,0,0,0,0,
117672,Southern California University of Health Sciences,0,0,0,0,0,0,0,0,
221670,Southern College of Optometry,0,0,0,0,0,0,0,0,
228246,Southern Methodist University,0,0,0,0,0,0,0,0,
206862,Southern Nazarene University,0,0,0,0,0,0,0,0,
183026,Southern New Hampshire University,0,0,0,0,0,0,0,0,
231086,Southern Vermont College,,0,0,0,0,0,0,0,
233611,Southern Virginia University,0,0,0,0,0,0,0,0,
217776,Southern Wesleyan University,0,0,0,0,0,0,0,0,
179326,Southwest Baptist University,0,0,0,0,0,0,0,0,
420246,Southwest College of Naturopathic Medicine & Health Sciences,0,0,0,0,0,0,0,0,
228468,Southwestern Adventist University,0,0,0,0,0,0,0,0,
228325,Southwestern Assemblies of God University,0,0,0,0,0,0,0,0,
228486,Southwestern Christian College,0,0,0,0,0,0,0,0,
207856,Southwestern Christian University,0,0,0,0,0,0,0,0,
188207,Southwestern College,0,0,0,0,0,0,0,0,
155900,Southwestern College,0,0,0,0,0,0,0,0,
123970,Southwestern Law School,0,0,0,0,0,0,0,0,
228343,Southwestern University,0,0,0,0,0,0,0,0,
157757,Spalding University,0,0,0,0,0,0,0,0,
141060,Spelman College,0,0,0,0,0,0,0,0,
148982,Spertus College,0,0,0,0,0,0,0,0,
172334,Spring Arbor University,0,0,0,0,0,0,0,0,
102234,Spring Hill College,0,0,0,0,0,0,0,0,
167899,Springfield College,0,0,0,0,0,0,0,0,
475273,Springfield College-Regional  Online  and Continuing Education,0,0,0,0,0,0,0,0,
195155,St Bernard's School of Theology and Ministry,0,0,0,0,0,0,0,0,
195164,St Bonaventure University,0,0,0,0,0,0,0,0,
175005,St Catherine University,0,0,0,0,0,0,0,0,
195173,St Francis College,0,0,0,0,0,0,0,0,
123855,St John's Seminary,0,0,0,0,0,0,0,0,
195216,St Lawrence University,0,0,0,0,0,0,0,0,
461069,St Luke University,,,,,,,,,
163842,St Mary's Seminary & University,,,,,,,,0,
174844,St Olaf College,0,0,0,0,0,0,0,0,
130448,St Vincent's College,,,0,0,0,0,0,0,
199698,St. Andrews University,0,0,0,0,0,0,0,0,
207689,St. Gregory's University,,,,0,0,0,0,0,
137272,St. John Vianney College Seminary,0,0,0,0,0,0,0,0,
163976,St. John's College,0,0,0,0,0,0,0,0,
245652,St. John's College,0,0,0,0,0,0,0,0,
148593,St. John's College-Department of Nursing,0,0,0,0,0,0,0,0,
195809,St. John's University-New York,0,0,0,0,0,0,0,0,
195544,St. Joseph's College-New York,0,0,0,0,0,0,0,0,
228149,St. Mary's University,0,0,0,0,0,0,0,0,
195243,St. Thomas Aquinas College,0,0,0,0,0,0,0,0,
137476,St. Thomas University,0,0,0,0,0,0,0,0,
243744,Stanford University,799625000,0,0,0,0,0,0,0,
123916,Starr King School for the Ministry,0,0,0,0,0,0,0,0,
179548,Stephens College,0,0,0,0,0,0,0,0,
155937,Sterling College,0,0,0,0,0,0,0,0,
231095,Sterling College,0,0,0,0,0,0,0,0,
137546,Stetson University,0,0,0,0,0,0,0,0,
186867,Stevens Institute of Technology,0,0,0,0,0,0,0,0,
164173,Stevenson University,0,0,0,0,0,0,0,0,
102270,Stillman College,0,0,0,0,0,0,0,0,
167996,Stonehill College,0,0,0,0,0,0,0,0,
168005,Suffolk University,0,0,0,0,0,0,0,0,
447953,SUM Bible College and Theological Seminary,0,0,0,0,0,0,0,0,
181543,Summit Christian College,0,0,0,0,0,0,0,0,
216278,Susquehanna University,0,0,0,0,0,0,0,0,
216287,Swarthmore College,0,0,0,0,0,0,0,0,
233718,Sweet Briar College,0,0,0,0,0,0,0,0,
196413,Syracuse University,0,0,0,0,0,0,0,0,
155973,Tabor College,0,0,0,0,0,0,0,0,
102298,Talladega College,0,0,0,0,0,0,0,0,
137777,Talmudic College of Florida,0,0,0,0,0,0,0,0,
186900,Talmudical Academy-New Jersey,0,0,0,0,0,0,0,0,
196440,Talmudical Institute of Upstate New York,0,0,0,0,0,0,0,0,
451404,Talmudical Seminary of Bobov,0,0,0,0,0,0,0,0,
196431,Talmudical Seminary Oholei Torah,0,0,0,0,0,0,0,0,
216311,Talmudical Yeshiva of Philadelphia,0,0,0,0,0,0,0,0,
152530,Taylor University,0,0,0,0,0,0,0,0,
196468,Teachers College at Columbia University,0,0,0,0,0,0,0,0,
149329,Telshe Yeshiva-Chicago,0,0,0,0,0,0,0,0,
221856,Tennessee Temple University,,,,,,0,0,0,
221731,Tennessee Wesleyan University,0,0,0,0,0,0,0,0,
228866,Texas Chiropractic College Foundation Inc,0,0,0,0,0,0,0,0,
228875,Texas Christian University,0,0,0,0,0,0,0,0,
228884,Texas College,0,0,0,0,0,0,0,0,
228981,Texas Lutheran University,0,0,0,0,0,0,0,0,
229160,Texas Wesleyan University,0,0,0,0,0,0,0,0,
132408,The Baptist College of Florida,0,0,0,0,0,0,0,0,
164933,The Boston Conservatory,,,,,0,0,0,0,
131283,The Catholic University of America,0,0,0,0,0,0,0,0,
455433,The Chicago School of Professional Psychology at Anaheim,,,,,,,,,
143978,The Chicago School of Professional Psychology at Chicago,0,0,0,0,0,0,0,0,
455664,The Chicago School of Professional Psychology at Los Angeles,,,,,,,,,
459745,The Chicago School of Professional Psychology at Washington DC,,,,,,,,,
455682,The Chicago School of Professional Psychology at Westwood,,,,,,,,,
142294,The College of Idaho,0,0,0,0,0,0,0,0,
193645,The College of New Rochelle,,0,0,0,0,0,0,0,
195234,The College of Saint Rose,0,0,0,0,0,0,0,0,
174899,The College of Saint Scholastica,0,0,0,0,0,0,0,0,
420352,The College of Saints John Fisher & Thomas More,,,,,,,,,
206589,The College of Wooster,0,0,0,0,0,0,0,0,
431248,The Colorado Center for Medical Laboratory Science,,,,,,,,,
191320,The General Theological Seminary,0,0,0,0,0,0,0,0,
146241,The John Marshall Law School,0,0,0,0,0,0,0,0,
192110,The Juilliard School,0,0,0,0,0,0,0,0,
454184,The King's College,0,0,0,0,0,0,0,0,
439701,The King's University,0,0,0,0,0,0,0,0,
117751,The Master's University and Seminary,0,0,0,0,0,0,0,0,
167057,The New England Conservatory of Music,0,0,0,0,0,0,0,0,
193654,The New School,0,0,0,0,0,0,0,0,
448804,The Robert B Miller College,,,,,0,0,0,0,
475228,The Santa Barbara and Ventura Colleges of Law at Santa Barbara,,,,,,,,,
125037,The Santa Barbara and Ventura Colleges of Law at Ventura,0,0,0,0,0,0,0,0,
104665,The School of Architecture,0,0,0,0,0,0,0,0,
441131,The Seattle School of Theology & Psychology,0,0,0,0,0,0,0,0,
157748,The Southern Baptist Theological Seminary,0,0,0,0,0,0,0,0,
475237,The University of America,,,,,,0,0,,
202763,The University of Findlay,0,0,0,0,0,0,0,0,
137847,The University of Tampa,0,0,0,0,0,0,0,0,
215105,The University of the Arts,0,0,0,0,0,0,0,0,
221519,The University of the South,0,0,0,0,0,0,0,0,
125480,The University of West Los Angeles,,,,,,,,,
126012,The Wright Institute,0,0,0,0,0,0,0,0,
216348,Theological Seminary of the Reformed Episcopal Church,0,0,0,0,0,,0,,
216357,Thiel College,0,0,0,0,0,0,0,0,
124292,Thomas Aquinas College,0,0,0,0,0,0,0,0,
161563,Thomas College,0,0,0,0,0,0,0,0,
126049,Thomas Jefferson School of Law,0,0,0,0,0,0,0,0,
216366,Thomas Jefferson University,4644180000,3967443000,3321100312,2538204281,1677545240,0,0,0,
183275,Thomas More College of Liberal Arts,0,0,0,0,0,0,0,0,
157809,Thomas More University,0,0,0,0,0,0,0,0,
141167,Thomas University,0,0,0,0,0,0,0,0,
103778,Thunderbird School of Global Management,,,,,0,0,0,0,
206048,Tiffin University,0,0,0,0,0,0,0,0,
141185,Toccoa Falls College,0,0,0,0,0,0,0,0,
196583,Torah Temimah Talmudical Seminary,0,0,0,0,0,0,0,0,
176406,Tougaloo College,0,0,0,0,0,0,0,0,
196592,Touro College,0,0,0,0,0,0,0,0,
459736,Touro University California,0,0,0,0,0,0,0,0,
459824,Touro University Nevada,0,0,0,0,0,0,0,0,
459727,Touro University Worldwide,0,0,0,0,0,0,0,0,
157818,Transylvania University,0,0,0,0,0,0,0,0,
221892,Trevecca Nazarene University,0,0,0,0,0,0,0,0,
206154,Tri-State Bible College,0,0,0,0,0,0,0,0,
152567,Trine University,0,0,0,0,0,0,0,0,
414878,Trine University-Regional/Non-Traditional Campuses,,,,,,,,,
137953,Trinity Baptist College,0,0,0,0,0,0,0,0,
200484,Trinity Bible College and Graduate School,0,0,0,0,0,0,0,0,
149505,Trinity Christian College,0,0,0,0,0,0,0,0,
130590,Trinity College,0,0,0,0,0,0,0,0,
137962,Trinity College of Florida,0,0,0,0,0,0,0,0,
146755,Trinity College of Nursing & Health Sciences,0,0,0,0,0,0,0,0,
216463,Trinity Episcopal School for Ministry,0,0,0,0,0,0,0,0,
135610,Trinity International University-Florida,0,0,0,0,0,0,0,0,
149514,Trinity International University-Illinois,0,0,0,0,0,0,0,0,
123448,Trinity Law School,0,0,0,0,0,0,0,0,
235769,Trinity Lutheran College,,,,,0,0,0,0,
206215,Trinity Lutheran Seminary,,,0,0,0,0,0,0,
229267,Trinity University,0,0,0,0,0,0,0,0,
131876,Trinity Washington University,0,0,0,0,0,0,0,0,
196653,Trocaire College,0,0,0,0,0,0,0,0,
141237,Truett McConnell University,0,0,0,0,0,0,0,0,
168148,Tufts University,0,0,0,0,0,0,0,0,
160755,Tulane University of Louisiana,0,0,135787000,125271000,122941000,118854000,114889000,110215000,
200527,Turtle Mountain Community College,0,0,0,0,0,0,0,0,
221953,Tusculum University,0,0,0,0,0,0,0,0,
102377,Tuskegee University,0,0,0,0,0,0,0,0,
246789,Unification Theological Seminary,0,0,0,0,0,0,0,0,
157863,Union College,0,0,0,0,0,0,0,0,
